customer_id,touchpoint_date,channel,touchpoint_order,campaign_id,converted,conversion_value
customer_0491,2025-08-13 20:45:09,Search,2,campaign_02,0,0.0
customer_0491,2025-08-01 20:45:09,Video,3,campaign_07,0,0.0
customer_0492,2025-08-06 20:45:09,Email,1,campaign_14,0,0.0
customer_0493,2025-07-28 20:45:09,Video,1,campaign_15,0,0.0
customer_0493,2025-07-22 20:45:09,Email,2,campaign_17,1,340.88
customer_0494,2025-08-04 20:45:09,Email,1,campaign_07,0,0.0
customer_0494,2025-08-01 20:45:09,Email,2,campaign_05,0,0.0
customer_0495,2025-08-09 20:45:09,Social,1,campaign_16,0,0.0
customer_0495,2025-08-07 20:45:09,Social,2,campaign_01,0,0.0
customer_0495,2025-08-03 20:45:09,Display,3,campaign_02,1,444.71
customer_0496,2025-08-10 20:45:09,Display,1,campaign_05,0,0.0
customer_0496,2025-07-27 20:45:09,Video,2,campaign_07,0,0.0
customer_0496,2025-08-06 20:45:09,Video,3,campaign_13,0,0.0
customer_0496,2025-07-23 20:45:09,Social,4,campaign_07,0,0.0
customer_0496,2025-08-09 20:45:09,Display,5,campaign_06,0,0.0
customer_0497,2025-07-27 20:45:09,Video,1,campaign_02,0,0.0
customer_0497,2025-07-29 20:45:09,Social,2,campaign_16,0,0.0
customer_0497,2025-07-31 20:45:09,Search,3,campaign_19,0,0.0
customer_0497,2025-08-12 20:45:09,Video,4,campaign_03,0,0.0
customer_0497,2025-07-26 20:45:09,Video,5,campaign_11,0,0.0
customer_0498,2025-08-13 20:45:09,Display,1,campaign_01,0,0.0
customer_0499,2025-08-12 20:45:09,Direct,1,campaign_14,0,0.0
customer_0499,2025-08-17 20:45:09,Display,2,campaign_04,0,0.0
customer_0499,2025-08-08 20:45:09,Social,3,campaign_01,0,0.0
customer_0499,2025-08-16 20:45:09,Display,4,campaign_07,0,0.0
customer_0499,2025-08-18 20:45:09,Direct,5,campaign_03,0,0.0
customer_0500,2025-08-17 20:45:09,Social,1,campaign_12,0,0.0
customer_0500,2025-07-21 20:45:09,Social,2,campaign_05,0,0.0
customer_0500,2025-08-10 20:45:09,Video,3,campaign_06,0,0.0
customer_0501,2025-08-09 20:45:09,Social,1,campaign_12,0,0.0
customer_0501,2025-08-15 20:45:09,Direct,2,campaign_17,0,0.0
customer_0501,2025-08-04 20:45:09,Direct,3,campaign_16,0,0.0
customer_0501,2025-08-02 20:45:09,Display,4,campaign_10,0,0.0
customer_0501,2025-08-14 20:45:09,Email,5,campaign_13,0,0.0
customer_0502,2025-08-13 20:45:09,Video,1,campaign_08,0,0.0
customer_0502,2025-08-14 20:45:09,Display,2,campaign_16,1,67.91
customer_0503,2025-08-16 20:45:09,Video,1,campaign_15,0,0.0
customer_0503,2025-08-06 20:45:09,Display,2,campaign_02,0,0.0
customer_0503,2025-07-28 20:45:09,Display,3,campaign_06,0,0.0
customer_0503,2025-07-24 20:45:09,Social,4,campaign_06,0,0.0
customer_0503,2025-08-05 20:45:09,Search,5,campaign_07,0,0.0
customer_0504,2025-08-11 20:45:09,Display,1,campaign_08,0,0.0
customer_0504,2025-07-24 20:45:09,Direct,2,campaign_18,0,0.0
customer_0504,2025-07-25 20:45:09,Email,3,campaign_16,0,0.0
customer_0504,2025-08-10 20:45:09,Direct,4,campaign_10,0,0.0
customer_0504,2025-07-21 20:45:09,Video,5,campaign_13,0,0.0
customer_0505,2025-07-28 20:45:09,Search,1,campaign_08,0,0.0
customer_0505,2025-07-21 20:45:09,Direct,2,campaign_16,0,0.0
customer_0505,2025-08-13 20:45:09,Direct,3,campaign_01,0,0.0
customer_0505,2025-07-25 20:45:09,Search,4,campaign_13,0,0.0
customer_0505,2025-07-24 20:45:09,Search,5,campaign_11,0,0.0
customer_0506,2025-07-22 20:45:09,Email,1,campaign_05,0,0.0
customer_0506,2025-08-09 20:45:09,Social,2,campaign_04,0,0.0
customer_0506,2025-08-10 20:45:09,Display,3,campaign_14,0,0.0
customer_0506,2025-08-17 20:45:09,Email,4,campaign_01,0,0.0
customer_0507,2025-08-09 20:45:09,Video,1,campaign_03,0,0.0
customer_0507,2025-08-13 20:45:09,Direct,2,campaign_02,0,0.0
customer_0508,2025-07-24 20:45:09,Social,1,campaign_02,0,0.0
customer_0508,2025-08-07 20:45:09,Video,2,campaign_07,0,0.0
customer_0509,2025-08-18 20:45:09,Search,1,campaign_17,0,0.0
customer_0509,2025-07-23 20:45:09,Search,2,campaign_13,0,0.0
customer_0509,2025-08-10 20:45:09,Display,3,campaign_14,0,0.0
customer_0509,2025-07-27 20:45:09,Direct,4,campaign_12,0,0.0
customer_0510,2025-07-24 20:45:09,Email,1,campaign_01,0,0.0
customer_0510,2025-07-26 20:45:09,Social,2,campaign_03,0,0.0
customer_0510,2025-07-26 20:45:09,Video,3,campaign_04,0,0.0
customer_0510,2025-08-03 20:45:09,Display,4,campaign_17,0,0.0
customer_0510,2025-07-31 20:45:09,Search,5,campaign_02,0,0.0
customer_0511,2025-08-18 20:45:09,Social,1,campaign_19,0,0.0
customer_0511,2025-08-15 20:45:09,Display,2,campaign_05,0,0.0
customer_0511,2025-08-16 20:45:09,Display,3,campaign_18,0,0.0
customer_0512,2025-08-12 20:45:09,Search,1,campaign_10,0,0.0
customer_0512,2025-08-01 20:45:09,Display,2,campaign_07,0,0.0
customer_0513,2025-08-07 20:45:09,Search,1,campaign_01,0,0.0
customer_0513,2025-08-14 20:45:09,Social,2,campaign_09,0,0.0
customer_0513,2025-08-12 20:45:09,Video,3,campaign_18,0,0.0
customer_0514,2025-08-15 20:45:09,Video,1,campaign_13,0,0.0
customer_0514,2025-08-18 20:45:09,Video,2,campaign_03,0,0.0
customer_0514,2025-08-03 20:45:09,Direct,3,campaign_04,0,0.0
customer_0514,2025-07-25 20:45:09,Search,4,campaign_16,0,0.0
customer_0514,2025-07-24 20:45:09,Email,5,campaign_19,0,0.0
customer_0515,2025-08-06 20:45:09,Video,1,campaign_05,0,0.0
customer_0515,2025-07-29 20:45:09,Video,2,campaign_04,0,0.0
customer_0515,2025-08-15 20:45:09,Email,3,campaign_18,0,0.0
customer_0516,2025-08-03 20:45:09,Search,1,campaign_18,0,0.0
customer_0516,2025-07-28 20:45:09,Video,2,campaign_12,0,0.0
customer_0517,2025-07-28 20:45:09,Social,1,campaign_17,0,0.0
customer_0517,2025-08-03 20:45:09,Video,2,campaign_19,0,0.0
customer_0517,2025-08-10 20:45:09,Direct,3,campaign_17,0,0.0
customer_0517,2025-08-14 20:45:09,Social,4,campaign_16,0,0.0
customer_0517,2025-08-05 20:45:09,Search,5,campaign_03,0,0.0
customer_0518,2025-08-12 20:45:09,Social,1,campaign_15,0,0.0
customer_0518,2025-07-31 20:45:09,Display,2,campaign_09,0,0.0
customer_0519,2025-07-23 20:45:09,Email,1,campaign_18,0,0.0
customer_0519,2025-08-03 20:45:09,Video,2,campaign_12,0,0.0
customer_0519,2025-07-21 20:45:09,Video,3,campaign_03,0,0.0
customer_0520,2025-08-02 20:45:09,Social,1,campaign_10,0,0.0
customer_0520,2025-08-09 20:45:09,Display,2,campaign_17,0,0.0
customer_0520,2025-08-14 20:45:09,Email,3,campaign_10,0,0.0
customer_0520,2025-08-10 20:45:09,Search,4,campaign_01,0,0.0
customer_0520,2025-08-15 20:45:09,Search,5,campaign_18,1,374.47
customer_0521,2025-07-21 20:45:09,Email,1,campaign_04,0,0.0
customer_0521,2025-08-01 20:45:09,Search,2,campaign_12,0,0.0
customer_0522,2025-08-05 20:45:09,Display,1,campaign_19,0,0.0
customer_0522,2025-08-01 20:45:09,Direct,2,campaign_10,0,0.0
customer_0522,2025-08-13 20:45:09,Social,3,campaign_16,1,499.71
customer_0523,2025-08-15 20:45:09,Direct,1,campaign_01,0,0.0
customer_0523,2025-07-22 20:45:09,Video,2,campaign_05,0,0.0
customer_0523,2025-08-11 20:45:09,Video,3,campaign_02,0,0.0
customer_0523,2025-08-07 20:45:09,Email,4,campaign_05,0,0.0
customer_0523,2025-08-06 20:45:09,Search,5,campaign_03,0,0.0
customer_0524,2025-08-07 20:45:09,Email,1,campaign_03,0,0.0
customer_0524,2025-07-24 20:45:09,Direct,2,campaign_09,0,0.0
customer_0525,2025-08-17 20:45:09,Direct,1,campaign_03,0,0.0
customer_0525,2025-08-05 20:45:09,Display,2,campaign_13,0,0.0
customer_0526,2025-08-16 20:45:09,Search,1,campaign_02,0,0.0
customer_0526,2025-07-21 20:45:09,Direct,2,campaign_09,0,0.0
customer_0526,2025-08-07 20:45:09,Video,3,campaign_15,0,0.0
customer_0526,2025-08-17 20:45:09,Email,4,campaign_14,0,0.0
customer_0527,2025-07-24 20:45:09,Social,1,campaign_12,0,0.0
customer_0527,2025-08-09 20:45:09,Display,2,campaign_02,0,0.0
customer_0527,2025-08-14 20:45:09,Direct,3,campaign_07,0,0.0
customer_0527,2025-08-13 20:45:09,Direct,4,campaign_03,0,0.0
customer_0527,2025-08-06 20:45:09,Search,5,campaign_06,1,408.38
customer_0528,2025-08-02 20:45:09,Social,1,campaign_12,0,0.0
customer_0528,2025-08-02 20:45:09,Display,2,campaign_07,0,0.0
customer_0529,2025-07-24 20:45:09,Social,1,campaign_04,0,0.0
customer_0529,2025-08-11 20:45:09,Video,2,campaign_18,1,205.37
customer_0530,2025-07-22 20:45:09,Direct,1,campaign_08,0,0.0
customer_0530,2025-08-17 20:45:09,Search,2,campaign_15,0,0.0
customer_0530,2025-08-10 20:45:09,Display,3,campaign_08,0,0.0
customer_0530,2025-07-25 20:45:09,Display,4,campaign_05,0,0.0
customer_0530,2025-08-08 20:45:09,Display,5,campaign_08,0,0.0
customer_0531,2025-07-23 20:45:09,Direct,1,campaign_19,0,0.0
customer_0531,2025-08-01 20:45:09,Video,2,campaign_09,1,115.48
customer_0532,2025-07-31 20:45:09,Search,1,campaign_15,0,0.0
customer_0532,2025-08-03 20:45:09,Social,2,campaign_12,0,0.0
customer_0532,2025-08-11 20:45:09,Email,3,campaign_10,0,0.0
customer_0532,2025-07-22 20:45:09,Email,4,campaign_05,0,0.0
customer_0532,2025-08-02 20:45:09,Direct,5,campaign_15,0,0.0
customer_0533,2025-07-22 20:45:09,Search,1,campaign_11,0,0.0
customer_0533,2025-07-27 20:45:09,Search,2,campaign_11,0,0.0
customer_0533,2025-08-01 20:45:09,Social,3,campaign_16,0,0.0
customer_0533,2025-08-06 20:45:09,Search,4,campaign_16,0,0.0
customer_0533,2025-08-18 20:45:09,Social,5,campaign_17,1,441.03
customer_0534,2025-08-13 20:45:09,Social,1,campaign_18,0,0.0
customer_0534,2025-07-23 20:45:09,Video,2,campaign_10,0,0.0
customer_0535,2025-07-27 20:45:09,Social,1,campaign_06,0,0.0
customer_0536,2025-08-12 20:45:09,Video,1,campaign_03,0,0.0
customer_0536,2025-08-05 20:45:09,Social,2,campaign_13,0,0.0
customer_0537,2025-08-10 20:45:09,Social,1,campaign_09,0,0.0
customer_0537,2025-08-04 20:45:09,Video,2,campaign_02,0,0.0
customer_0537,2025-07-25 20:45:09,Email,3,campaign_02,0,0.0
customer_0537,2025-07-31 20:45:09,Social,4,campaign_02,0,0.0
customer_0537,2025-08-16 20:45:09,Social,5,campaign_06,0,0.0
customer_0538,2025-07-31 20:45:09,Search,1,campaign_12,1,341.61
customer_0539,2025-07-25 20:45:09,Direct,1,campaign_04,0,0.0
customer_0539,2025-08-14 20:45:09,Search,2,campaign_18,0,0.0
customer_0539,2025-08-07 20:45:09,Social,3,campaign_05,1,161.73
customer_0540,2025-07-28 20:45:09,Video,1,campaign_11,0,0.0
customer_0540,2025-07-27 20:45:09,Social,2,campaign_14,0,0.0
customer_0540,2025-07-21 20:45:09,Direct,3,campaign_15,0,0.0
customer_0541,2025-08-09 20:45:09,Search,1,campaign_11,0,0.0
customer_0541,2025-08-03 20:45:09,Social,2,campaign_17,0,0.0
customer_0541,2025-07-31 20:45:09,Social,3,campaign_02,0,0.0
customer_0541,2025-08-13 20:45:09,Social,4,campaign_03,0,0.0
customer_0542,2025-08-05 20:45:09,Search,1,campaign_16,0,0.0
customer_0542,2025-08-18 20:45:09,Direct,2,campaign_18,1,215.93
customer_0543,2025-07-25 20:45:09,Search,1,campaign_10,0,0.0
customer_0543,2025-07-23 20:45:09,Direct,2,campaign_12,0,0.0
customer_0543,2025-08-15 20:45:09,Video,3,campaign_13,0,0.0
customer_0543,2025-08-02 20:45:09,Display,4,campaign_08,0,0.0
customer_0543,2025-07-24 20:45:09,Video,5,campaign_07,0,0.0
customer_0544,2025-08-17 20:45:09,Direct,1,campaign_05,0,0.0
customer_0544,2025-08-10 20:45:09,Email,2,campaign_11,0,0.0
customer_0544,2025-08-14 20:45:09,Display,3,campaign_17,0,0.0
customer_0544,2025-08-17 20:45:09,Search,4,campaign_07,0,0.0
customer_0545,2025-07-31 20:45:09,Video,1,campaign_11,0,0.0
customer_0545,2025-07-27 20:45:09,Search,2,campaign_02,0,0.0
customer_0545,2025-08-11 20:45:09,Search,3,campaign_03,0,0.0
customer_0545,2025-08-17 20:45:09,Email,4,campaign_05,0,0.0
customer_0545,2025-07-30 20:45:09,Email,5,campaign_06,0,0.0
customer_0546,2025-08-01 20:45:09,Search,1,campaign_02,0,0.0
customer_0546,2025-07-25 20:45:09,Social,2,campaign_06,0,0.0
customer_0546,2025-08-10 20:45:09,Search,3,campaign_03,0,0.0
customer_0546,2025-08-18 20:45:09,Email,4,campaign_13,0,0.0
customer_0547,2025-08-07 20:45:09,Search,1,campaign_19,0,0.0
customer_0547,2025-08-16 20:45:09,Video,2,campaign_05,0,0.0
customer_0547,2025-08-17 20:45:09,Email,3,campaign_15,0,0.0
customer_0548,2025-07-22 20:45:09,Email,1,campaign_05,0,0.0
customer_0548,2025-07-26 20:45:09,Direct,2,campaign_01,0,0.0
customer_0548,2025-08-11 20:45:09,Video,3,campaign_16,0,0.0
customer_0549,2025-07-30 20:45:09,Video,1,campaign_13,0,0.0
customer_0549,2025-08-06 20:45:09,Search,2,campaign_14,1,462.9
customer_0550,2025-08-10 20:45:09,Social,1,campaign_18,0,0.0
customer_0550,2025-08-06 20:45:09,Video,2,campaign_18,0,0.0
customer_0550,2025-08-04 20:45:09,Video,3,campaign_17,0,0.0
customer_0550,2025-08-14 20:45:09,Search,4,campaign_10,0,0.0
customer_0551,2025-08-02 20:45:09,Social,1,campaign_07,0,0.0
customer_0551,2025-08-15 20:45:09,Video,2,campaign_16,0,0.0
customer_0552,2025-07-24 20:45:09,Social,1,campaign_14,0,0.0
customer_0552,2025-08-04 20:45:09,Search,2,campaign_01,0,0.0
customer_0552,2025-07-25 20:45:09,Search,3,campaign_11,0,0.0
customer_0553,2025-07-24 20:45:09,Video,1,campaign_19,0,0.0
customer_0554,2025-08-12 20:45:09,Email,1,campaign_18,0,0.0
customer_0554,2025-07-27 20:45:09,Direct,2,campaign_14,0,0.0
customer_0554,2025-08-18 20:45:09,Social,3,campaign_09,0,0.0
customer_0554,2025-08-18 20:45:09,Email,4,campaign_17,0,0.0
customer_0554,2025-07-31 20:45:09,Display,5,campaign_05,0,0.0
customer_0555,2025-07-30 20:45:09,Search,1,campaign_04,0,0.0
customer_0555,2025-08-09 20:45:09,Email,2,campaign_11,0,0.0
customer_0556,2025-08-03 20:45:09,Social,1,campaign_17,0,0.0
customer_0556,2025-08-03 20:45:09,Display,2,campaign_16,0,0.0
customer_0556,2025-08-11 20:45:09,Display,3,campaign_17,1,352.56
customer_0557,2025-08-15 20:45:09,Search,1,campaign_09,0,0.0
customer_0557,2025-08-13 20:45:09,Display,2,campaign_02,0,0.0
customer_0557,2025-08-10 20:45:09,Email,3,campaign_06,0,0.0
customer_0558,2025-07-30 20:45:09,Direct,1,campaign_07,0,0.0
customer_0558,2025-08-18 20:45:09,Search,2,campaign_05,0,0.0
customer_0558,2025-08-13 20:45:09,Email,3,campaign_14,0,0.0
customer_0559,2025-07-28 20:45:09,Direct,1,campaign_10,0,0.0
customer_0559,2025-08-02 20:45:09,Video,2,campaign_16,0,0.0
customer_0560,2025-07-28 20:45:09,Display,1,campaign_18,0,0.0
customer_0560,2025-08-05 20:45:09,Social,2,campaign_05,0,0.0
customer_0560,2025-07-24 20:45:09,Search,3,campaign_03,0,0.0
customer_0560,2025-08-11 20:45:09,Video,4,campaign_10,0,0.0
customer_0560,2025-07-28 20:45:09,Email,5,campaign_03,1,222.52
customer_0561,2025-08-02 20:45:09,Video,1,campaign_19,0,0.0
customer_0561,2025-08-07 20:45:09,Display,2,campaign_05,0,0.0
customer_0561,2025-08-14 20:45:09,Social,3,campaign_11,0,0.0
customer_0562,2025-08-07 20:45:09,Social,1,campaign_15,0,0.0
customer_0562,2025-07-30 20:45:09,Social,2,campaign_06,0,0.0
customer_0563,2025-07-24 20:45:09,Display,1,campaign_11,0,0.0
customer_0563,2025-07-22 20:45:09,Social,2,campaign_08,0,0.0
customer_0563,2025-07-21 20:45:09,Social,3,campaign_18,1,62.36
customer_0564,2025-08-16 20:45:09,Search,1,campaign_03,0,0.0
customer_0564,2025-08-08 20:45:09,Video,2,campaign_03,0,0.0
customer_0565,2025-08-12 20:45:09,Direct,1,campaign_11,0,0.0
customer_0565,2025-08-12 20:45:09,Search,2,campaign_10,0,0.0
customer_0565,2025-08-08 20:45:09,Display,3,campaign_16,0,0.0
customer_0565,2025-07-28 20:45:09,Email,4,campaign_12,0,0.0
customer_0565,2025-08-01 20:45:09,Email,5,campaign_04,0,0.0
customer_0566,2025-08-05 20:45:09,Search,1,campaign_19,0,0.0
customer_0566,2025-08-16 20:45:09,Email,2,campaign_18,0,0.0
customer_0566,2025-08-18 20:45:09,Display,3,campaign_17,0,0.0
customer_0566,2025-08-02 20:45:09,Social,4,campaign_06,0,0.0
customer_0567,2025-08-07 20:45:09,Video,1,campaign_12,0,0.0
customer_0567,2025-08-06 20:45:09,Social,2,campaign_02,0,0.0
customer_0567,2025-08-04 20:45:09,Search,3,campaign_07,0,0.0
customer_0568,2025-08-05 20:45:09,Video,1,campaign_17,0,0.0
customer_0568,2025-08-05 20:45:09,Direct,2,campaign_19,0,0.0
customer_0568,2025-07-26 20:45:09,Direct,3,campaign_18,0,0.0
customer_0568,2025-07-26 20:45:09,Direct,4,campaign_02,0,0.0
customer_0569,2025-07-28 20:45:09,Direct,1,campaign_01,0,0.0
customer_0569,2025-08-01 20:45:09,Video,2,campaign_12,0,0.0
customer_0569,2025-07-25 20:45:09,Video,3,campaign_07,0,0.0
customer_0570,2025-08-17 20:45:09,Display,1,campaign_10,0,0.0
customer_0570,2025-08-16 20:45:09,Video,2,campaign_10,0,0.0
customer_0570,2025-07-22 20:45:09,Display,3,campaign_18,0,0.0
customer_0570,2025-08-05 20:45:09,Social,4,campaign_08,0,0.0
customer_0570,2025-08-09 20:45:09,Email,5,campaign_08,0,0.0
customer_0571,2025-07-23 20:45:09,Video,1,campaign_05,0,0.0
customer_0571,2025-08-18 20:45:09,Search,2,campaign_02,0,0.0
customer_0571,2025-08-11 20:45:09,Social,3,campaign_05,0,0.0
customer_0571,2025-08-17 20:45:09,Video,4,campaign_07,0,0.0
customer_0572,2025-08-05 20:45:09,Email,1,campaign_18,0,0.0
customer_0572,2025-08-13 20:45:09,Video,2,campaign_10,0,0.0
customer_0572,2025-08-01 20:45:09,Video,3,campaign_16,0,0.0
customer_0572,2025-07-25 20:45:09,Video,4,campaign_05,0,0.0
customer_0573,2025-08-07 20:45:09,Social,1,campaign_19,0,0.0
customer_0573,2025-08-03 20:45:09,Video,2,campaign_11,0,0.0
customer_0573,2025-08-11 20:45:09,Email,3,campaign_07,0,0.0
customer_0574,2025-08-09 20:45:09,Display,1,campaign_09,0,0.0
customer_0574,2025-08-03 20:45:09,Search,2,campaign_16,0,0.0
customer_0575,2025-08-09 20:45:09,Search,1,campaign_14,0,0.0
customer_0575,2025-08-07 20:45:09,Search,2,campaign_19,0,0.0
customer_0575,2025-08-12 20:45:09,Display,3,campaign_08,0,0.0
customer_0575,2025-08-09 20:45:09,Video,4,campaign_19,0,0.0
customer_0575,2025-07-31 20:45:09,Email,5,campaign_15,0,0.0
customer_0576,2025-08-03 20:45:09,Direct,1,campaign_03,1,135.76
customer_0577,2025-08-08 20:45:09,Social,1,campaign_12,0,0.0
customer_0577,2025-07-28 20:45:09,Display,2,campaign_08,0,0.0
customer_0578,2025-07-21 20:45:09,Display,1,campaign_02,0,0.0
customer_0578,2025-08-10 20:45:09,Social,2,campaign_01,0,0.0
customer_0578,2025-08-09 20:45:09,Social,3,campaign_12,0,0.0
customer_0578,2025-07-27 20:45:09,Direct,4,campaign_01,0,0.0
customer_0579,2025-08-11 20:45:09,Email,1,campaign_19,0,0.0
customer_0579,2025-07-23 20:45:09,Search,2,campaign_11,0,0.0
customer_0579,2025-07-30 20:45:09,Search,3,campaign_08,0,0.0
customer_0579,2025-08-14 20:45:09,Search,4,campaign_10,1,253.5
customer_0580,2025-08-01 20:45:09,Email,1,campaign_18,0,0.0
customer_0580,2025-07-25 20:45:09,Display,2,campaign_14,0,0.0
customer_0580,2025-07-26 20:45:09,Direct,3,campaign_11,0,0.0
customer_0581,2025-08-16 20:45:09,Search,1,campaign_14,0,0.0
customer_0581,2025-08-13 20:45:09,Direct,2,campaign_05,0,0.0
customer_0581,2025-07-23 20:45:09,Social,3,campaign_15,1,413.96
customer_0582,2025-08-18 20:45:09,Video,1,campaign_16,0,0.0
customer_0583,2025-08-10 20:45:09,Search,1,campaign_17,0,0.0
customer_0583,2025-07-21 20:45:09,Email,2,campaign_05,0,0.0
customer_0583,2025-08-09 20:45:09,Direct,3,campaign_19,0,0.0
customer_0583,2025-07-25 20:45:09,Email,4,campaign_01,0,0.0
customer_0583,2025-07-30 20:45:09,Direct,5,campaign_08,0,0.0
customer_0584,2025-08-10 20:45:09,Search,1,campaign_09,0,0.0
customer_0584,2025-08-16 20:45:09,Social,2,campaign_17,0,0.0
customer_0585,2025-07-25 20:45:09,Direct,1,campaign_04,0,0.0
customer_0586,2025-07-24 20:45:09,Direct,1,campaign_07,0,0.0
customer_0586,2025-07-26 20:45:09,Search,2,campaign_04,0,0.0
customer_0586,2025-07-21 20:45:09,Direct,3,campaign_12,0,0.0
customer_0586,2025-07-26 20:45:09,Display,4,campaign_13,0,0.0
customer_0586,2025-07-30 20:45:09,Display,5,campaign_04,0,0.0
customer_0587,2025-08-03 20:45:09,Direct,1,campaign_11,0,0.0
customer_0587,2025-07-26 20:45:09,Search,2,campaign_07,0,0.0
customer_0587,2025-08-07 20:45:09,Display,3,campaign_07,0,0.0
customer_0587,2025-08-09 20:45:09,Social,4,campaign_08,0,0.0
customer_0588,2025-08-10 20:45:09,Email,1,campaign_04,0,0.0
customer_0589,2025-07-26 20:45:09,Social,1,campaign_13,0,0.0
customer_0590,2025-08-01 20:45:09,Video,1,campaign_15,0,0.0
customer_0590,2025-08-11 20:45:09,Search,2,campaign_10,0,0.0
customer_0590,2025-08-07 20:45:09,Email,3,campaign_09,0,0.0
customer_0590,2025-07-27 20:45:09,Direct,4,campaign_13,0,0.0
customer_0590,2025-07-27 20:45:09,Email,5,campaign_16,0,0.0
customer_0591,2025-08-08 20:45:09,Direct,1,campaign_05,0,0.0
customer_0591,2025-08-06 20:45:09,Search,2,campaign_19,0,0.0
customer_0592,2025-08-04 20:45:09,Direct,1,campaign_03,0,0.0
customer_0592,2025-08-06 20:45:09,Email,2,campaign_18,0,0.0
customer_0592,2025-07-28 20:45:09,Search,3,campaign_01,1,362.03
customer_0593,2025-08-07 20:45:09,Direct,1,campaign_16,0,0.0
customer_0593,2025-08-11 20:45:09,Social,2,campaign_17,0,0.0
customer_0594,2025-07-21 20:45:09,Social,1,campaign_16,0,0.0
customer_0594,2025-08-02 20:45:09,Display,2,campaign_08,0,0.0
customer_0594,2025-08-13 20:45:09,Email,3,campaign_09,0,0.0
customer_0595,2025-07-24 20:45:09,Video,1,campaign_12,0,0.0
customer_0595,2025-07-27 20:45:09,Search,2,campaign_15,0,0.0
customer_0595,2025-08-10 20:45:09,Social,3,campaign_16,0,0.0
customer_0595,2025-08-07 20:45:09,Social,4,campaign_15,0,0.0
customer_0596,2025-08-07 20:45:09,Display,1,campaign_03,0,0.0
customer_0596,2025-08-17 20:45:09,Direct,2,campaign_05,0,0.0
customer_0597,2025-08-03 20:45:09,Search,1,campaign_11,0,0.0
customer_0597,2025-08-09 20:45:09,Video,2,campaign_06,0,0.0
customer_0598,2025-07-30 20:45:09,Email,1,campaign_09,0,0.0
customer_0598,2025-07-24 20:45:09,Display,2,campaign_16,0,0.0
customer_0598,2025-07-28 20:45:09,Display,3,campaign_19,0,0.0
customer_0599,2025-08-01 20:45:09,Social,1,campaign_11,0,0.0
customer_0599,2025-07-28 20:45:09,Search,2,campaign_12,0,0.0
customer_0599,2025-08-17 20:45:09,Social,3,campaign_07,0,0.0
customer_0599,2025-07-24 20:45:09,Search,4,campaign_14,0,0.0
customer_0599,2025-07-26 20:45:09,Search,5,campaign_03,0,0.0
customer_0600,2025-08-13 20:45:09,Video,1,campaign_02,0,0.0
customer_0600,2025-08-02 20:45:09,Video,2,campaign_12,0,0.0
customer_0600,2025-08-02 20:45:09,Display,3,campaign_18,0,0.0
customer_0601,2025-08-07 20:45:09,Display,1,campaign_17,0,0.0
customer_0601,2025-08-15 20:45:09,Social,2,campaign_11,0,0.0
customer_0601,2025-08-13 20:45:09,Direct,3,campaign_09,0,0.0
customer_0601,2025-08-04 20:45:09,Social,4,campaign_04,0,0.0
customer_0601,2025-08-14 20:45:09,Direct,5,campaign_12,0,0.0
customer_0602,2025-08-11 20:45:09,Display,1,campaign_03,0,0.0
customer_0602,2025-08-01 20:45:09,Email,2,campaign_19,0,0.0
customer_0602,2025-07-31 20:45:09,Direct,3,campaign_16,0,0.0
customer_0602,2025-08-11 20:45:09,Social,4,campaign_16,0,0.0
customer_0602,2025-08-08 20:45:09,Search,5,campaign_17,0,0.0
customer_0603,2025-08-06 20:45:09,Social,1,campaign_07,0,0.0
customer_0603,2025-08-05 20:45:09,Search,2,campaign_17,0,0.0
customer_0603,2025-08-15 20:45:09,Email,3,campaign_05,0,0.0
customer_0603,2025-07-30 20:45:09,Search,4,campaign_07,0,0.0
customer_0604,2025-08-02 20:45:09,Email,1,campaign_07,0,0.0
customer_0604,2025-08-18 20:45:09,Display,2,campaign_09,0,0.0
customer_0605,2025-08-16 20:45:09,Video,1,campaign_04,0,0.0
customer_0605,2025-07-22 20:45:09,Search,2,campaign_13,0,0.0
customer_0605,2025-07-27 20:45:09,Display,3,campaign_10,0,0.0
customer_0605,2025-08-14 20:45:09,Search,4,campaign_12,1,63.71
customer_0606,2025-07-21 20:45:09,Direct,1,campaign_13,0,0.0
customer_0606,2025-08-17 20:45:09,Search,2,campaign_11,0,0.0
customer_0606,2025-08-17 20:45:09,Display,3,campaign_02,0,0.0
customer_0607,2025-08-03 20:45:09,Email,1,campaign_05,0,0.0
customer_0607,2025-08-02 20:45:09,Email,2,campaign_12,0,0.0
customer_0607,2025-07-22 20:45:09,Display,3,campaign_07,0,0.0
customer_0607,2025-08-13 20:45:09,Email,4,campaign_05,0,0.0
customer_0607,2025-08-17 20:45:09,Display,5,campaign_06,0,0.0
customer_0608,2025-07-24 20:45:09,Search,1,campaign_07,0,0.0
customer_0608,2025-07-31 20:45:09,Direct,2,campaign_11,0,0.0
customer_0608,2025-07-21 20:45:09,Display,3,campaign_07,0,0.0
customer_0608,2025-08-17 20:45:09,Display,4,campaign_04,0,0.0
customer_0608,2025-07-24 20:45:09,Search,5,campaign_05,0,0.0
customer_0609,2025-07-22 20:45:09,Direct,1,campaign_07,0,0.0
customer_0609,2025-08-10 20:45:09,Search,2,campaign_01,0,0.0
customer_0609,2025-08-18 20:45:09,Display,3,campaign_06,0,0.0
